id,name_id
1166,Устинья Бояндин
1167,Макария Артёмова
1168,Кузьма Скороходов
1169,Филат Банникова
1170,Аркадий Рыльников
1171,Александра Чудаков
1172,Сельма Филатьев
1173,Назар Третьякова
1174,Вячеслав Токарева
1175,Фрол Габышев
1176,Галактион Селин
1177,Трофим Лукьянов
1178,Тарас Артамонова
1179,Камилла Дышева
1180,Энже Буровская
1181,Игорь Слаповский
1182,Ростислав Красильникова
1183,Лина Цветанкова
1184,Пейтон Болучевская
1185,Лаврентий Протасьев
1186,Авдотья Некрасов
1187,Фома Панфилова
1188,Дилярам Казаков
1189,Ребекка Аверкова
1190,Лейла Афремов
1191,Фарида Корчагина
1192,Жоржина Каганов
1193,Яков Задорнова
1194,Влас Есин
1195,Марика Кузнецов
1196,Максим Эмина
1197,Ая Алимпиев
1198,Анна Анастасьева
1199,Влада Рылеева
1200,Лука Хрисогонова
1201,Луна Пахмутова
1202,Сергей Естамонова
1203,Парфений Щербакова
1204,Зиновий Митрофанов
1205,Лора Гатапова
1206,Арабелла Хазанова
1207,Евграф Позамантир
1208,Антонин Плотников
1209,Даниэла Авакумова
1210,Филат Авилина
1211,Сандра Лыжина
1212,Даниил Радищев
1213,Лаврентий Романов
1214,Митрофан Люкина
1215,Ефим Булатов
1216,Галактион Апарина
1217,Феликс Гладышева
1218,Артур Никулина
1219,Дильназ Фадеев
1220,Алтын Парамонова
1221,Степан Абрамов
1222,Савелий Сбитнева
1223,Донат Палицин
1224,Ким Еремеева
1225,Ермолай Тимофеев
1226,Флорентина Сопронова
1227,Серафим Евплова
1228,Хюррем Свинаренко
1229,Эвелина Любимова
1230,Гордей Караулова
1231,Тая Кабанова
1232,Раифа Грунина
1233,Дана Токарева
1234,Ира Грибанов
1235,Берта Панфилова
1236,Тина Ягужинская
1237,Янина Нечаева
1238,Виссарион Чиков
1239,Сауле Виноградова
1240,Ким Сударушкина
1241,Артём Скульский
1242,Мария Гатапов
1243,Капитон Чиков
1244,Наима Сегал
1245,Нестор Кабакова
1246,Клавдия Бортникова
1247,Евдоким Зуев
1248,Сергей Онисимова
1249,Созон Кабанов
1250,Агунда Работников
1251,Алексей Тованичева
1252,Акакий Филимонихин
1253,Эраст Федулеев
1254,Куприян Каштанов
1255,Русалина Збруев
1256,Валерий Газданова
1257,Викентий Антоньев
1258,Артур Ланькова
1259,Амина Сажин
1260,Гюзель Жемчужников
1261,Панкратий Измайлова
1262,Савелий Мохнаткина
1263,Эмили Новгородцев
1264,Климент Плющев
1265,Пахомий Блохина
1266,Мирослав Хераскова
1267,Леонтий Афанасова
1268,Ким Климентова
1269,Лукий Васечкина
1270,Милана Филиппов
1271,Альвиан Мирошникова
1272,Егор Новосёлова
1273,Юрий Липскеров
1274,Лада Алексеев
1275,Гаянэ Круз
1276,Оливия Табаков
1277,Ирина Васечкина
1278,Беатрис Николаева
1279,Алана Измайлов
1280,Игорь Покровская
1281,Донат Боровой
1282,Виталий Маханенко
1283,Мирослав Туровский
1284,Таисия Карпенков
1285,Сания Рогов
1286,Мавиле Леонов
1287,Русалина Казакевич
1288,Заира Горелов
1289,Фома Шеянов
1290,Вероника Кувалдин
1291,Фариза Осеева
1292,Филат Ранцов
1293,Ангелина Кандаурова
1294,Наталья Марамзин
1295,Нора Свечин
1296,Дорофей Евстафьев
1297,Роксолана Кравченко
1298,Анфим Парфеньева
1299,Ерофей Ставрогина
1300,Анита Фирсов
1301,Яков Катаев
1302,Ермолай Слепнёв
1303,Виктор Подгородецкий
1304,Мина Софронова
1305,Александр Куратов
1306,Руслан Нагорный
1307,Тора Анкудинова
1308,Августа Садур
1309,Мишель Колпаков
1310,Тимур Белых
1311,Порфирий Боченкова
1312,Екатерина Бузин
1313,Фаддей Адрианов
1314,Тимур Дружникова
1315,Артур Горалик
1316,Ивета Бабурова
1317,Виссарион Игумнов
1318,Василина Шамбарова
1319,Вавила Чаплина
1320,Ядвига Никитин
1321,Ким Щукина
1322,Лара Казанцев
1323,Богдана Загорцев
1324,Фирс Кисина
1325,Фока Жаринова
1326,Пахомий Немцова
1327,Римма Суханова
1328,Василий Фирсов
1329,Капитон Стрелков
1330,Михаил Епифанова
1331,Михаил Манулкин
1332,Владислава Дьячкова
1333,Роза Фофанова
1334,Демид Антипов
1335,Даниил Абрикосов
1336,Марк Феоктистов
1337,Паисий Бакунин
1338,Августа Олимпиева
1339,Лука Нечаев
1340,Ефим Терентьева
1341,Екатерина Тихомиров
1342,Далида Ковалева
1343,Ростислав Углев
1344,Элиза Изосимова
1345,Тамила Грязев
1346,Иветта Феоктистова
1347,Ралина Фурсов
1348,Андрей Галактионов
1349,Семён Померанцев
1350,Евстафий Филипьева
1351,Алсу Димитриев
1352,Фрол Макарьев
1353,Викторина Сокова
1354,Агунда Симонов
1355,Салима Шашков
1356,Назар Сидоркина
1357,Николь Слюнькова
1358,Владислав Абакумов
1359,Лола Муромский
1360,Севастьян Валетов
1361,Яков Заволокина
1362,Артур Житков
1363,Александр Чивилихин
1364,Христофор Архипьева
1365,Родослав Белобоцкий
1366,Мадлен Шакиров
1367,Герасим Ремезов
1368,Емельян Селина
1369,Лолита Кочергина
1370,Ерофей Третьяков
1371,Валерия Сергеев
1372,Фаддей Авдиева
1373,Альвиан Анхимова
1374,Дженна Мухин
1375,Глеб Берсенев
1376,Айлин Гераскина
1377,Яков Вахтин
1378,Пахомий Вирхова
1379,Фёкла Скороходова
1380,Шарлотта Тендряков
1381,Анабель Меркушев
1382,Дорофей Лахтионова
1383,Тимур Бирюкова
1384,Шахина Жириновская
1385,Тамара Горбунова
1386,Цветана Гаврилин
1387,Луиза Филимонова
1388,Акакий Анчарова
1389,Аникита Елизарьева
1390,Пелагея Прошина
1391,Констанция Ломова
1392,Гордей Казимиров
1393,Евстафий Макина
1394,Челси Бенедиктова
1395,Зоряна Черкашин
1396,Бажена Пономарёв
1397,Ава Зотьева
1398,Дильнара Малинина
1399,Пётр Якимова
1400,Георгий Вяземская
1401,Флориана Захаров
1402,Сауле Островская
1403,Сильвестр Пигасьев
1404,Саломея Эмина
1405,Маргарита Никодимов
1406,Харитон Лиханова
1407,Афанасий Замыслов
1408,Габриэлла Кириков
1409,Марина Сычев
1410,Айнур Арсенов
1411,Ума Янов
1412,Рикарда Блохина
1413,Рузалия Лактионов
1414,Шелли Богданова
1415,Константин Щекочихин
1416,Максим Крюков
1417,Кирилл Куликова
1418,Эдуард Горланова
1419,Роза Фомичёв
1420,Вениамин Труфанова
1421,Магистриан Сиднин
1422,Донат Субботин
1423,Люсьена Ростов
1424,Агафья Парамонов
1425,Прохор Марлинская
1426,Патриция Кулакова
1427,Тимур Субботин
1428,Айгерим Токарь
1429,Протасий Клеопова
1430,Савва Абдуллаев
1431,Любава Контровский
1432,Дильназ Боярская
1433,Иулиан Аствацатурова
1434,Никодим Бутина
1435,Вита Тропина
1436,Эвита Карлов
1437,Фрида Бортников
1438,Полина Писемская
1439,Констанция Долгих
1440,Янина Перхурьева
1441,Элина Алферьев
1442,Джамиля Первушина
1443,Лидия Арсеньев
1444,Габриэлла Василова
1445,Илона Личутина
1446,Онисим Гай
1447,Одетта Абросимова
1448,Екатерина Иванкин
1449,Симона Евгенов
1450,Ирада Спиридонова
1451,Лаура Цыганов
1452,Злата Севастьянова
1453,Люция Чудинова
1454,Иакинф Квартальнов
1455,Глеб Буйда
1456,Тимофей Зощенко
1457,Евангелина Ломакин
1458,Сафура Родивонова
1459,Алексия Баранова
1460,Злата Дубинянский
1461,Пётр Ежов
1462,Андрей Ерофеева
1463,Конон Гурьев
1464,Павлина Зудин
1465,Алия Замятина
1466,Юрий Беленко
1467,Эмили Носкова
1468,Бажена Анкудинова
1469,Сесилия Скворцов
1470,Капитон Заостровцева
1471,Лика Харлампиева
1472,Азиза Казакова
1473,Севара Долотин
1474,Артемий Зонис
1475,Софрон Никифорова
1476,Исидор Игумнов
1477,Влада Стрелков
1478,Ульяна Осинский
1479,Борис Созонова
1480,Фёдор Домбровский
1481,Яков Меркулова
1482,Викентий Брюсова
1483,Мавлюда Христофорова
1484,Лера Мурманова
1485,Данакт Анурова
1486,Юрий Жвалов
1487,Хюррем Феонин
1488,Мариям Евдокимова
1489,Феликс Прутков
1490,Фома Грибанов
1491,Каролина Белинская
1492,Лев Дашкова
1493,Янина Достоевский
1494,Джессика Перфишин
1495,Потап Сухилина
1496,Мехри Нефедьев
1497,Ждан Конюков
1498,Айару Филиппов
1499,Сильвестр Геннадиев
1500,Арсений Акулова
1501,Григорий Саломатова
1502,Логгин Чивилихина
1503,Фелиция Проклова
1504,Ерофей Черкашин
1505,Прокопий Зыков
1506,Тереза Михеев
1507,Юна Садулаева
1508,Эраст Бездетко
1509,Савва Арцыбушев
1510,Иннокентий Назарьев
1511,Эля Бычкова
1512,Томирис Петухов
1513,Кара Колина
1514,Леонид Селиверстов
1515,Демьян Блохин
1516,Юстин Софроньева
1517,Ия Заболоцкий
1518,Архипп Домбровская
1519,Родион Титов
1520,Диля Бормор
1521,Марта Карпов
1522,Даниил Сакина
1523,Саяна Витязева
1524,Агунда Королев
1525,Геннадий Сбитнева
1526,Юния Борцова
1527,Мирослава Аверкова
1528,Веста Ланьков
1529,Архипп Феклисов
1530,Гордей Иевлев
1531,Виталия Ежова
1532,Чулпан Беспутина
1533,Донат Дубова
1534,Венедикт Нетребо
1535,Анисья Марковчин
1536,Наталья Сахарнов
1537,Андрей Арефов
1538,Фазиля Игнатов
1539,Мелентий Арцыбашев
1540,Андрей Петрова
1541,Глеб Покровская
1542,Емельян Шишкина
1543,Тит Васечкин
1544,Ксения Слепнева
1545,Кир Свиридов
1546,Ксения Максимишина
1547,Климент Трифонова
1548,Лада Перхурьева
1549,Влас Дегтева
1550,Фаина Муромская
1551,Айнур Добычин
1552,Анита Белокурова
1553,Агунда Гранина
1554,Янина Бобылёв
1555,Каролина Орехова
1556,Анна Аннинский
1557,Авдотья Горький
1558,Роман Ененко
1559,Альба Гришина
1560,Сергей Гальцов
1561,Шахина Крылова
1562,Сила Казимиров
1563,Милена Памфилов
1564,Долорес Арановский
1565,Павлина Палицина
1566,Лукий Мелихова
1567,Снежана Анхимова
1568,Федосей Боборыкин
1569,Богдана Григорова
1570,Игнатий Картофельникова
1571,Кирилл Фраерманн
1572,Замира Зотов
1573,Шарлотта Ажаева
1574,Карима Мифтахутдинова
1575,Артемий Алейникова
1576,Пров Корявин
1577,Виталий Новикова
1578,Альфия Грибанова
1579,Прохор Гладышева
1580,Дженна Дубаева
1581,Михаил Викторов
1582,Виктория Земскова
1583,Георгий Чебышёв
1584,Иуда Кулаков
1585,Амина Микушевич
1586,Вячеслав Кривцова
1587,Жозефина Николаенко
1588,Никодим Зеленина
1589,Онисим Булочникова
1590,Родослав Толстых
1591,Сила Иженякова
1592,Святослав Немирова
1593,Юлия Бродская
1594,Юрий Гостева
1595,Авдей Аристова
1596,Артур Игнашева
1597,Динара Диксон
1598,Владлен Матвеев
1599,Варлам Розанов
1600,Цагана Цыпкина
1601,Дамира Комаров
1602,Софрон Созонтова
1603,Божена Бортников
1604,Борис Арсеньева
1605,Филат Астахов
1606,Лукия Бобылёв
1607,Мадлен Знаменская
1608,Гордей Мурманцева
1609,Кузьма Горелова
1610,Мина Китов
1611,Артём Инина
1612,Люсиль Славина
1613,Варфоломей Большакова
1614,Максим Минаев
1615,Тея Спиридонова
1616,Добрыня Гиляровская
1617,Саяна Листьева
1618,Зиновий Окунев
1619,Антонина Веденская
1620,Зиновий Адрианова
1621,Никифор Молчанова
1622,Пантелеймон Смехов
1623,Наталья Лазарева
1624,Жанна Опимахова
1625,Матвей Домбровская
1626,Янина Жук
1627,Памела Петкевич
1628,Яков Пивоварова
1629,Флоренция Филатьева
1630,Харитон Липкин
1631,Авдей Кошелева
1632,Климент Олисов
1633,Маргарита Манулкина
1634,Клавдия Федосеев
1635,Феруза Романова
1636,Цецилия Естамонова
1637,Нея Щербина
1638,Марина Нарицина
1639,Дженна Пахомов
1640,Октябрина Василова
1641,Вадим Обухова
1642,Злата Анцыферова
1643,Ай Левонтьев
1644,Фатима Плотников
1645,Ким Федина
1646,Валерий Пальцев
1647,Севара Таралова
1648,Камила Яхин
1649,Егор Жеребцов
1650,Вячеслав Андрусова
1651,Урсула Эмина
1652,Ляйсан Зотеев
1653,Магистриан Тиханин
1654,Даниил Анфимова
1655,Лукерья Бортников
1656,Шейла Аркадьева
1657,Мстислав Дудинцев
1658,Раифа Арсеньева
1659,Анфим Живаго
1660,Митрофан Владимирская
1661,Дилярам Нахапетов
1662,Милана Данихнов
1663,Архипп Леонов
1664,Иннокентий Ельшина
1665,Айнур Нестерова
1666,Маргарита Гурьев
1667,Элеонора Аврамов
1668,Фока Аксентьев
1669,Фёдор Философова
1670,Мелентий Стефашина
1671,Саида Анфимова
1672,Валерьян Мурманов
1673,Василина Долин
1674,Виктория Кислицын
1675,Люсьена Кочергин
1676,Куприян Бакунина
1677,Амалия Шолохова
1678,Климент Дубаев
1679,Раиса Данихнова
1680,Фелисити Назарьева
1681,Родослав Габышева
1682,Степан Буряченко
1683,Жансая Утёсова
1684,Пахомий Макаров
1685,Саида Невзорова
1686,Эмма Астафьева
1687,Мавлюда Пияшева
1688,Еремей Созонтова
1689,Ангелина Воротников
1690,Сила Заостровцева
1691,Яков Алферьева
1692,Кора Королев
1693,Дина Алешковская
1694,Марианна Крусанова
1695,Роман Дружинина
1696,Мирослава Беспутин
1697,Бьянка Хлумов
1698,Августина Ефимова
1699,Ираида Громова
1700,Егор Константинова
1701,Всеволод Янова
1702,Анфим Гущин
1703,Гульшат Горлова
1704,Трофим Аннинская
1705,Жансая Ширяев
1706,Иллирика Стельмах
1707,Зита Рылеев
1708,Иулиан Исакова
1709,Вавила Улицкий
1710,Святослав Азарьева
1711,Виола Трефильев
1712,Дмитрий Романова
1713,Наргиза Торлопова
1714,Харитон Ульянова
1715,Татьяна Дубинянский
1716,Лора Селезнёв
1717,Тея Зотьев
1718,Амаль Арефьев
1719,Ириней Силина
1720,Тора Флегонтов
1721,Есения Изосимов
1722,Германн Пепперштейн
1723,Олег Остратова
1724,Юния Карпов
1725,Агафон Гаврилов
1726,Энже Якушев
1727,Рианна Евменов
1728,Цагана Флегонтьева
1729,Илюза Хераскова
1730,Эльвина Германова
1731,Афанасий Владимов
1732,Онуфрий Жук
1733,Иакинф Зимина
1734,Мирослав Манылов
1735,Ребекка Тарасов
1736,Филат Карив
1737,Лиана Янов
1738,Агафон Набокова
1739,Маргарита Воробьев
1740,Назар Мануйлова
1741,Авксентий Бродский
1742,Гульнара Чуковская
1743,Люсиль Полянский
1744,Айгерим Иванкина
1745,Аксинья Аркадьев
1746,Кирилл Черепенников
1747,Авксентий Феофилактова
1748,Ай Бычкова
1749,Линда Кувалдин
1750,Аэлита Шашков
1751,Филимон Аврамова
1752,Мавиле Маринина
1753,Виктор Лепёхина
1754,Стефания Панов
1755,Памела Доронина
1756,Лаврентий Измайлов
1757,Святослав Пияшев
1758,Добрыня Ермилов
1759,Амина Афремова
1760,Лукьян Лимонова
1761,Павел Мурманюк
1762,Милана Домбровская
1763,Цветана Беспалов
1764,Харитон Комарова
1765,Памела Идова
1766,Гульназ Скуратов
1767,Фаддей Конюкова
1768,Иуда Калашников
1769,Савелий Донцов
1770,Азалия Гаврилов
1771,Айнагуль Ядов
1772,Федосей Азарьев
1773,Никифор Лорченкова
1774,Лиора Овечкина
1775,Данакт Замятин
1776,Ерофей Орехов
1777,Белинда Дружинина
1778,Тарас Соболь
1779,Илья Развожаев
1780,Венедикт Мордовцева
1781,Эльмира Каткова
1782,Жозефина Долгих
1783,Ума Алферьева
1784,Юрий Вакулов
1785,Игнатий Стогов
1786,Жаклин Кондратьева
1787,Трифон Березовская
1788,Янина Пашкова
1789,Ким Малкин
1790,Лукий Пророков
1791,Лера Новосёлова
1792,Кузьма Водолазкина
1793,Эраст Красильников
1794,Джамиля Грин
1795,Альберт Пафнутьев
1796,Савва Замыслов
1797,Иннокентий Самсонова
1798,Матвей Прилепина
1799,Михримах Прилепина
1800,Влас Еланцева
1801,Флоренс Никифорова
1802,Хилари Буркатовская
1803,Юнона Богословский
1804,Никанор Аннинская
1805,Тора Рылеева
1806,Иулиан Кенжеева
1807,Вита Иовлев
1808,Таисия Тарасьева
1809,Фёдор Земляной
1810,Эмма Тарусов
1811,Каролина Мисайлова
1812,Арсений Парщикова
1813,Артемий Луппол
1814,Наоми Внифатьев
1815,Юлиан Голубев
1816,Ириней Битова
1817,Авдей Жбанов
1818,Павел Веселова
1819,Даниил Симеонова
1820,Ульяна Шеянова
1821,Айсылу Михайлин
1822,Федот Скуратов
1823,Иакинф Тимофеева
1824,Тит Сергеева
1825,Лара Чекмаева
1826,Прохор Софронова
1827,Эраст Зыкина
1828,Савва Колядин
1829,Агата Олферьева
1830,Ефим Кучерская
1831,Алексей Садофьев
1832,Валерьян Лебедева
1833,Данакт Жуликова
1834,Лола Феофилактова
1835,Нинель Домбровская
1836,Семён Римский
1837,Тарас Николаев
1838,Евстафий Палей
1839,Софрон Мамедова
1840,Руслан Онисимова
1841,Варсонофий Чернева
1842,Божена Сопронов
1843,Родослав Денисьева
1844,Филимон Мелихова
1845,Венедикт Мерецкова
1846,Ралина Леонтьева
1847,Поликарп Голубева
1848,Федосей Гершанова
1849,Ерофей Нетёсов
1850,Земфира Смольникова
1851,Агафон Сенчин
1852,Трофим Африканова
1853,Ерофей Жбанова
1854,Алексия Месяц
1855,Рена Авдеева
1856,Алтын Мамлеева
1857,Иван Жемчужников
1858,Оксана Дьячков
1859,Агафон Клех
1860,Никодим Короленко
1861,Роксолана Куваев
1862,Трофим Кирилова
1863,Вера Шахмагонов
1864,Ефрем Карпова
1865,Шахина Ерёмин
1866,Сафура Аркадова
1867,Филипп Свинаренко
1868,Мелентий Норов
1869,Чулпан Мозжухина
1870,Рамина Дашкова
1871,Августина Никанорова
1872,Всеволод Саватеев
1873,Влас Сергеев
1874,Эля Чернев
1875,Вениамин Шашков
1876,Прохор Насонов
1877,Сабрина Гераскина
1878,Мика Щекина
1879,Валентина Супрунов
1880,Пётр Емельянов
1881,Фелиция Памфилов
1882,Ребекка Басырова
1883,Мелания Добродеев
1884,Тимофей Изотов
1885,Ростислав Карпеев
1886,Константин Моисеева
1887,Наталья Полуянов
1888,Филимон Серебренников
1889,Кир Зализняк
1890,Юлиан Жаринов
1891,Мариям Бутова
1892,Сафура Алфёрова
1893,Демид Аркадов
1894,Вениамин Безрученко
1895,Альвиан Серебренникова
1896,Геласий Стефашина
1897,Рена Медведева
1898,Иоанна Дубаев
1899,Ярослав Горшков
1900,Юлианна Осокина
1901,Виссарион Арефина
1902,Альвиан Фадеева
1903,Роксана Очина
1904,Добрыня Мозговой
1905,Пахомий Фатьянов
1906,Диана Охотин
1907,Зиновий Яхин
1908,Дамира Северянин
1909,Созон Владимирский
1910,Фарида Приставкина
1911,Мина Арабов
1912,Роман Никандров
1913,Гульзира Слюсаренко
1914,Созон Назарьева
1915,Родион Невзоров
1916,Феоктист Нехлюдов
1917,Лука Земляной
1918,Агния Ионин
1919,Эльвина Горчев
1920,Дина Стогниенко
1921,Владислав Омельянова
1922,Варфоломей Труфанов
1923,Юлия Афанасов
1924,Константин Булгарин
1925,Архипп Карамзина
1926,Роман Михайловский
1927,Сесилия Галктионова
1928,Рада Козлачков
1929,Демид Каминская
1930,Ириней Жвалевская
1931,Эстер Лермонтов
1932,Рена Евлампиева
1933,Кристина Жук
1934,Наоми Каневский
1935,Марианна Прокофьева
1936,Ея Алешковский
1937,Паула Веселова
1938,Никифор Боровая
1939,Пафнутий Лялин
1940,Зарема Естамонов
1941,Саида Комаров
1942,Зинаида Балкова
1943,Агафон Николин
1944,Эраст Ситников
1945,Потап Свитнев
1946,Феликс Сахарнова
1947,Искра Чертанов
1948,Виталина Овчинникова
1949,Любава Зайончковская
1950,Прохор Мамедова
1951,Айгерим Стефашина
1952,Андрей Басинский
1953,Аристарх Белянкина
1954,Анфим Епифаньева
1955,Вячеслав Тархов
1956,Мелания Фатьянова
1957,Порфирий Филатьева
1958,Олеся Смехова
1959,Анабель Хрисогонова
1960,Нора Сегень
1961,Тара Кедрина
1962,Мика Грунин
1963,Иулиан Горбачёв
1964,Аиша Тарасова
1965,Агафья Огарева
1966,Логгин Жириновская
1967,Хадия Блинова
1968,Фаддей Терентьева
1969,Перизат Патрикеева
1970,Залина Поливанова
1971,Надежда Пригов
1972,Ария Естамонова
1973,Лев Болтышева
1974,Симона Гостев
1975,Пантелеймон Малецкий
1976,Айгерим Ремезов
1977,Архипп Полякова
1978,Родион Аммосов
1979,Мила Немцов
1980,Емельян Чаплыгин
1981,Аяна Купряшин
1982,Артемий Могутин
1983,Евстафий Созонтов
1984,Шакира Чертанов
1985,Айнагуль Сидоркин
1986,Люсьена Китова
1987,Владислав Соколов
1988,Гульшат Карионов
1989,Марк Мосеева
1990,Тиффани Кобрина
1991,Еремей Лагина
1992,Кондрат Мамедов
1993,Ирма Шерстобитов
1994,Агния Остальский
1995,Иулиан Бояшова
1996,Рина Заплетин
1997,Харитон Ершов
1998,Фредерика Жуков
1999,Куприян Герасимов
2000,Алевтина Михаилов
2001,Констанция Хармс
2002,Никифор Сбруева
2003,Софья Никонова
2004,Феликс Контровская
2005,Никанор Карлова
2006,Артём Ким
2007,Фелиция Пригожин
2008,Памела Копелева
2009,Раиля Лошкомоева
2010,Еремей Дубов
2011,Валентина Визбор
2012,Валерьян Жириновская
2013,Ира Захарьин
2014,Артемий Протасова
2015,Юна Анхимова
2016,Белинда Амвросова
2017,Нестор Остапова
2018,Ава Зюганов
2019,Пейтон Авксентьева
2020,Дамира Андропова
2021,Вадим Рысева
2022,Святослав Пудеева
2023,Аделина Киктенко
2024,Нелли Ливанов
2025,Пафнутий Упатова
2026,Мирослава Мурманский
2027,Демид Комарова
2028,Мелентий Филиппьева
2029,Дарья Винтилов
2030,Берта Фокин
2031,Дамира Зыков
2032,Флоренс Кондратьев
2033,Серафим Амарантов
2034,Айсун Ивлева
2035,Зара Аркадьина
2036,Константин Филахтова
2037,Герман Алипьева
2038,Азиза Викентьев
2039,Савелий Скоробогатова
2040,Моника Ходасевич
2041,Ира Пермякова
2042,Алия Бушина
2043,Ефим Брюсов
2044,Аделина Бровцев
2045,Милица Абакумова
2046,Нелли Шабалова
2047,Тимур Пахомова
2048,Арсений Кирсанов
2049,Митрофан Вельтман
2050,Митрофан Юдина
2051,Ванесса Смирнова
2052,Амира Кононыхин
2053,Никодим Архангельская
2054,Аксинья Филипьева
2055,Домника Позамантир
2056,Фома Таралова
2057,Аполлинария Подистова
2058,Кристина Гальцов
2059,Харитон Окулов
2060,Влада Петухова
2061,Эльмира Токарь
2062,Флоренс Ломова
2063,Конон Зябликов
2064,Фариза Босова
2065,Савелий Далматов
2066,Марика Фавстов
2067,Максим Софронов
2068,Снежана Левонтьев
2069,Ростислав Бояндина
2070,Викентий Гоголь
2071,Юстин Любимов
2072,Павел Сокова
2073,Иакинф Мосеева
2074,Игорь Перумов
2075,Эдуард Ядов
2076,Любовь Федулеева
2077,Анфим Супрунова
2078,Варлам Бояшова
2079,Полина Далина
2080,Всеволод Рыжонок
2081,Тамила Добролюбова
2082,Лолита Анисимова
2083,Паисий Сокурова
2084,Феруза Астапова
2085,Азиза Гостева
2086,Мартын Пальцев
2087,Данакт Долотин
2088,Люсиль Варшавская
2089,Дорофей Успенская
2090,Гордей Мишин
2091,Дамира Деев
2092,Алексей Акбулатов
2093,Никодим Игнатьев
2094,Рикарда Симеонов
2095,Владлен Осинская
2096,Всеволод Алексиевич
2097,Эрика Репникова
2098,Виссарион Гуляева
2099,Корнелия Белезянский
2100,Виссарион Прудников
2101,Исидор Зудина
2102,Никита Маркова
2103,Асия Бродский
2104,Мика Адрианова
2105,Максим Малафеева
2106,Ярослава Епимахова
2107,Лука Свитнева
2108,Венера Лебедев
2109,Добрыня Петелина
2110,Вилена Евстифеева
2111,Каре Стратоникова
2112,Лев Гурская
2113,Римма Галактионова
2114,Арсений Гусельников
2115,Куприян Богданова
2116,Августина Кругосветова
2117,Таисия Колпакова
2118,Евграф Ардалионова
2119,Мартын Крапивина
2120,Светлана Пудеев
2121,Марика Пигасьева
2122,Парфений Комиссаров
2123,Разина Ахмедова
2124,Камила Рекемчук
2125,Галактион Гаврилов
2126,Гульмира Карагодин
2127,Камила Мишнев
2128,Люче Бормор
2129,Руслан Агутин
2130,Феоктист Дубинина
2131,Кондрат Куприна
2132,Мелисса Зайончковский
2133,Варлам Беспалько
2134,Альбина Варламов
2135,Замира Коржавина
2136,Хрисанф Гумилёв
2137,Рианна Павловский
2138,Антонин Аркадьина
2139,Серафим Гнатюк
2140,Антон Полоцкий
2141,Владлен Арефина
2142,Линда Гершанова
2143,Климент Карасёв
2144,Элеонора Вишняков
2145,Фазиля Соболева
2146,Иуда Ларионов
2147,Паула Назарьева
2148,Афина Дубов
2149,Ребекка Волочкова
2150,Лили Димитриев
2151,Мара Шварц
2152,Риана Чертанова
2153,Сати Кулакова
2154,Лара Меркульева
2155,Саида Обросимов
2156,Зиновий Ахадов
2157,Люсьена Виноградов
2158,Диля Фандеева
2159,Бьянка Петелина
2160,Альвиан Федоров
2161,Яков Щекочихина
2162,Аида Овросимова
2163,Венера Ефимов
2164,Феоктист Гляделкин
2165,Мика Суханов
2166,Айгерим Евгенова
2167,Михаил Емец
2168,Устинья Фадеев
2169,Нонна Токарев
2170,Антонин Тархова
2171,Фрида Чичваркин
2172,Якун Фёдоров
2173,Дания Чекмаев
2174,Дмитрий Каминова
2175,Артур Рябова
2176,Ясмина Потапьева
2177,Никанор Витковский
2178,Азиза Елисеев
2179,Рена Лыткина
2180,Айсылу Каткова
2181,Михаил Олейникова
2182,Харитон Заволокина
2183,Бьянка Алипова
2184,Парфений Егорова
2185,Дильнара Стратоникова
2186,Яков Контровская
2187,Сесилия Шпанова
2188,Айгуль Сошникова
2189,Марика Картофельникова
2190,Фатима Чирков
2191,Иакинф Шакирова
2192,Ея Мурманец
2193,Назар Севастьянова
2194,Ирада Подколзин
2195,Антон Проханов
2196,Сильвестр Ковалёв
2197,Мирослав Мурманина
2198,Фаддей Пальцев
2199,Чулпан Сычева
2200,Раифа Шестинская
2201,Инга Ратников
2202,Владлен Мамонтова
2203,Иулиан Верников
2204,Василина Смехова
2205,Юнона Трудолюбова
2206,Каре Юдова
2207,Ая Ананьева
2208,Виктор Федосов
2209,Владислав Акинфиева
2210,Родослав Табатчиков
2211,Агафон Родивонова
2212,Эмма Фирсов
2213,Анаит Акбулатова
2214,Лора Романов
2215,Эльмира Брежнева
2216,Влас Перхурьев
2217,Августа Софроньева
2218,Иветта Баранов
2219,Леонтий Волочкова
2220,Вячеслав Яворская
2221,Вячеслав Латынина
2222,Магда Фонвизина
2223,Иакинф Рогова
2224,Святополк Емельянова
2225,Агафон Кенжеева
2226,Сусанна Жарковская
2227,Альвиан Красильникова
2228,Ермолай Репников
2229,Екатерина Негина
2230,Павел Круз
2231,Ярослав Белозерова
2232,Мирон Ковшов
2233,Карина Арбатов
2234,Каре Комиссарова
2235,Айсылу Бабченко
2236,Авксентий Пасечник
2237,Пахомий Куприна
2238,Феоктист Попугаева
2239,Лилия Деева
2240,Наргиза Кассиль
2241,Зоряна Упатов
2242,Корнилий Развожаев
2243,Юния Банников
2244,Лукия Ефимьева
2245,Гоар Окулов
2246,Агафон Щепило
2247,Мария Прокофьев
2248,Назар Никонов
2249,Валентина Астафьев
2250,Венедикт Сударушкин
2251,Лия Пармёнова
2252,Пахомий Житинский
2253,Разина Левитас
2254,Мавиле Асафова
2255,Залина Афросимов
2256,Климент Щукин
2257,Андрей Малахеев
2258,Вячеслав Корецкий
